村里,當選人,落選人,偏藍比率,藍得票數,綠得票數,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
桃園縣桃園市長德里,鄭文燦,吳志揚,0.44864588656106,878,1079,10003,10003010,063,3847
桃園縣桃園市信光里,鄭文燦,吳志揚,0.44808306709265,1122,1382,10003,10003010,048,3867
桃園縣桃園市南埔里,鄭文燦,吳志揚,0.46019300361882,763,895,10003,10003010,067,3871
桃園縣桃園市莊敬里,吳志揚,鄭文燦,0.59424678274035,1570,1072,10003,10003010,051,3892
桃園縣桃園市慈文里,鄭文燦,吳志揚,0.47642476424764,1162,1277,10003,10003010,024,3872
桃園縣桃園市新埔里,吳志揚,鄭文燦,0.57349833987323,1900,1413,10003,10003010,022,3835
桃園縣桃園市瑞慶里,吳志揚,鄭文燦,0.55414364640884,1003,807,10003,10003010,075,3830
桃園縣桃園市寶安里,吳志揚,鄭文燦,0.6030701754386,1375,905,10003,10003010,074,3841
桃園縣桃園市寶慶里,吳志揚,鄭文燦,0.59944444444444,1079,721,10003,10003010,068,3860
桃園縣桃園市三元里,吳志揚,鄭文燦,0.55699855699856,772,614,10003,10003010,076,3866
桃園縣桃園市三民里,吳志揚,鄭文燦,0.60333333333333,1086,714,10003,10003010,045,3961
桃園縣桃園市大有里,吳志揚,鄭文燦,0.61389096340553,822,517,10003,10003010,057,3857
桃園縣桃園市大興里,吳志揚,鄭文燦,0.50236702868282,1804,1787,10003,10003010,046,3862
桃園縣桃園市成功里,吳志揚,鄭文燦,0.52388797364086,954,867,10003,10003010,037,3967
桃園縣桃園市汴洲里,鄭文燦,吳志揚,0.44282352941176,941,1184,10003,10003010,010,3888
桃園縣桃園市忠義里,吳志揚,鄭文燦,0.57148990983255,1331,998,10003,10003010,005,3842
桃園縣桃園市東山里,鄭文燦,吳志揚,0.43837084673098,409,524,10003,10003010,014,3916
桃園縣桃園市東門里,鄭文燦,吳志揚,0.49963045084996,676,677,10003,10003010,013,3969
桃園縣桃園市青溪里,鄭文燦,吳志揚,0.3998283998284,932,1399,10003,10003010,038,3845
桃園縣桃園市春日里,鄭文燦,吳志揚,0.49073215940686,1059,1099,10003,10003010,047,3833
桃園縣桃園市朝陽里,鄭文燦,吳志揚,0.42126379137412,420,577,10003,10003010,039,3853
桃園縣桃園市會稽里,吳志揚,鄭文燦,0.61456692913386,1561,979,10003,10003010,006,3828
桃園縣桃園市萬壽里,鄭文燦,吳志揚,0.40178571428571,225,335,10003,10003010,015,3909
桃園縣桃園市寶山里,吳志揚,鄭文燦,0.56372165754496,1442,1116,10003,10003010,058,3861
桃園縣龜山鄉龜山村,鄭文燦,吳志揚,0.49656170828809,1372,1391,10003,10003070,002,3846
桃園縣龜山鄉新路村,鄭文燦,吳志揚,0.47641196013289,1434,1576,10003,10003070,015,3907
桃園縣龜山鄉大同村,吳志揚,鄭文燦,0.5226897689769,1267,1157,10003,10003070,004,3959
桃園縣龜山鄉中興村,鄭文燦,吳志揚,0.478515625,980,1068,10003,10003070,013,3902
桃園縣龜山鄉新興村,吳志揚,鄭文燦,0.678391959799,675,320,10003,10003070,030,3938
桃園縣龜山鄉陸光村,吳志揚,鄭文燦,0.95845845845846,1915,83,10003,10003070,007,3903
桃園縣龜山鄉精忠村,吳志揚,鄭文燦,0.81176470588235,1449,336,10003,10003070,008,3852
桃園縣龜山鄉福源村,吳志揚,鄭文燦,0.52135815991238,476,437,10003,10003070,023,3926
桃園縣龜山鄉兔坑村,吳志揚,鄭文燦,0.50897435897436,794,766,10003,10003070,003,3965
桃園縣龜山鄉迴龍村,吳志揚,鄭文燦,0.50375563345018,1006,991,10003,10003070,025,3899
桃園縣龜山鄉龍華村,鄭文燦,吳志揚,0.490882567469,673,698,10003,10003070,024,3831
桃園縣龜山鄉龍壽村,鄭文燦,吳志揚,0.31751824817518,261,561,10003,10003070,017,3837
桃園縣龜山鄉嶺頂村,鄭文燦,吳志揚,0.420049200492,683,943,10003,10003070,016,3844
桃園縣龜山鄉新嶺村,鄭文燦,吳志揚,0.49377049180328,753,772,10003,10003070,026,3957
桃園縣龜山鄉舊路村,鄭文燦,吳志揚,0.31386292834891,403,881,10003,10003070,018,3880
桃園縣龜山鄉山德村,鄭文燦,吳志揚,0.47861771058315,1108,1207,10003,10003070,014,3934
桃園縣龜山鄉山頂村,吳志揚,鄭文燦,0.53326713008937,1074,940,10003,10003070,006,3920
桃園縣龜山鄉山福村,鄭文燦,吳志揚,0.47062750333778,705,793,10003,10003070,005,3933
桃園縣龜山鄉幸福村,吳志揚,鄭文燦,0.56612410986775,1113,853,10003,10003070,022,3923
桃園縣龜山鄉大湖村,吳志揚,鄭文燦,0.56478405315615,680,524,10003,10003070,027,3751
桃園縣龜山鄉大華村,吳志揚,鄭文燦,0.50627413127413,1049,1023,10003,10003070,028,3757
桃園縣龜山鄉大崗村,吳志揚,鄭文燦,0.53783939919122,931,800,10003,10003070,019,3755
桃園縣龜山鄉公西村,吳志揚,鄭文燦,0.53110773899848,350,309,10003,10003070,009,7743
桃園縣龜山鄉文化村,鄭文燦,吳志揚,0.47616407982262,859,945,10003,10003070,020,3752
桃園縣龜山鄉樂善村,鄭文燦,吳志揚,0.46666666666667,630,720,10003,10003070,010,3746
桃園縣龜山鄉長庚村,鄭文燦,吳志揚,0.48112058465286,395,426,10003,10003070,029,3749
桃園縣龜山鄉大坑村,鄭文燦,吳志揚,0.37424789410349,311,520,10003,10003070,012,3748
桃園縣龜山鄉南上村,鄭文燦,吳志揚,0.40709046454768,333,485,10003,10003070,011,3727
桃園縣龜山鄉南美村,鄭文燦,吳志揚,0.47850678733032,423,461,10003,10003070,021,3728
桃園縣龜山鄉楓樹村,鄭文燦,吳志揚,0.42922564529559,1031,1371,10003,10003070,001,3881
桃園縣八德市興仁里,鄭文燦,吳志揚,0.5,812,812,10003,10003080,001,4185
桃園縣八德市福興里,鄭文燦,吳志揚,0.49885057471264,868,872,10003,10003080,002,4105
桃園縣八德市瑞豐里,吳志揚,鄭文燦,0.66708385481852,533,266,10003,10003080,003,4136
桃園縣八德市瑞興里,鄭文燦,吳志揚,0.45393068469992,537,646,10003,10003080,040,4128
桃園縣八德市瑞泰里,吳志揚,鄭文燦,0.521987435751,914,837,10003,10003080,028,4108
桃園縣八德市瑞發里,吳志揚,鄭文燦,0.61300309597523,990,625,10003,10003080,004,4177
桃園縣八德市瑞德里,吳志揚,鄭文燦,0.70525059665871,1182,494,10003,10003080,005,4133
桃園縣八德市瑞祥里,吳志揚,鄭文燦,0.73162729658793,1115,409,10003,10003080,006,4184
桃園縣八德市廣德里,鄭文燦,吳志揚,0.45829823083404,544,643,10003,10003080,044,4118
桃園縣八德市廣興里,鄭文燦,吳志揚,0.4723458359822,743,830,10003,10003080,007,4034
桃園縣八德市廣隆里,吳志揚,鄭文燦,0.54925847457627,1037,851,10003,10003080,008,4022
桃園縣八德市竹園里,鄭文燦,吳志揚,0.47162162162162,698,782,10003,10003080,009,4092
桃園縣八德市霄裡里,鄭文燦,吳志揚,0.49175257731959,477,493,10003,10003080,010,4178
桃園縣八德市龍友里,吳志揚,鄭文燦,0.8271186440678,976,204,10003,10003080,045,4183
桃園縣八德市茄明里,吳志揚,鄭文燦,0.54949784791966,766,628,10003,10003080,038,4015
桃園縣八德市茄苳里,鄭文燦,吳志揚,0.45022222222222,1013,1237,10003,10003080,011,4011
桃園縣八德市高明里,吳志揚,鄭文燦,0.51882578174856,813,754,10003,10003080,012,3995
桃園縣八德市高城里,吳志揚,鄭文燦,0.54825628548256,676,557,10003,10003080,039,3979
桃園縣八德市白鷺里,鄭文燦,吳志揚,0.41798941798942,553,770,10003,10003080,013,3987
桃園縣八德市大湳里,鄭文燦,吳志揚,0.3718820861678,492,831,10003,10003080,014,3988
桃園縣八德市大發里,鄭文燦,吳志揚,0.37474120082816,362,604,10003,10003080,032,4072
桃園縣八德市大仁里,鄭文燦,吳志揚,0.45444255800792,803,964,10003,10003080,026,4008
桃園縣八德市大明里,鄭文燦,吳志揚,0.45642201834862,597,711,10003,10003080,033,4007
桃園縣八德市大安里,鄭文燦,吳志揚,0.37683284457478,514,850,10003,10003080,015,4056
桃園縣八德市大竹里,鄭文燦,吳志揚,0.39646464646465,314,478,10003,10003080,034,4039
桃園縣八德市大興里,鄭文燦,吳志揚,0.45795795795796,610,722,10003,10003080,016,4052
桃園縣八德市大愛里,吳志揚,鄭文燦,0.54812563323202,541,446,10003,10003080,041,4057
桃園縣八德市大華里,吳志揚,鄭文燦,0.54508816120907,1082,903,10003,10003080,025,4058
桃園縣八德市大和里,吳志揚,鄭文燦,0.64535379369139,1514,832,10003,10003080,017,4059
桃園縣八德市大昌里,吳志揚,鄭文燦,0.53986832479883,738,629,10003,10003080,029,4086
桃園縣八德市大信里,吳志揚,鄭文燦,0.65543259557344,1303,685,10003,10003080,024,4097
桃園縣八德市陸光里,吳志揚,鄭文燦,0.92295839753467,1797,150,10003,10003080,046,4083
桃園縣八德市大同里,鄭文燦,吳志揚,0.42465753424658,341,462,10003,10003080,018,4031
桃園縣八德市大慶里,吳志揚,鄭文燦,0.52804377564979,386,345,10003,10003080,035,4028
桃園縣八德市大成里,鄭文燦,吳志揚,0.49486887115165,868,886,10003,10003080,019,4046
桃園縣八德市大義里,吳志揚,鄭文燦,0.58904933814681,979,683,10003,10003080,020,4075
桃園縣八德市大忠里,吳志揚,鄭文燦,0.54143019296254,477,404,10003,10003080,021,4024
桃園縣八德市大智里,吳志揚,鄭文燦,0.69472913616398,949,417,10003,10003080,027,4069
桃園縣八德市大宏里,吳志揚,鄭文燦,0.58793230316409,799,560,10003,10003080,042,3986
桃園縣八德市大正里,吳志揚,鄭文燦,0.52233676975945,760,695,10003,10003080,030,4004
桃園縣八德市大福里,鄭文燦,吳志揚,0.49778652238072,1012,1021,10003,10003080,022,3990
桃園縣八德市大強里,鄭文燦,吳志揚,0.37418936446174,577,965,10003,10003080,031,3998
桃園縣八德市大勇里,鄭文燦,吳志揚,0.45192307692308,611,741,10003,10003080,023,4000
桃園縣八德市大榮里,鄭文燦,吳志揚,0.48657718120805,435,459,10003,10003080,037,4068
桃園縣八德市大千里,吳志揚,鄭文燦,0.61865407319953,524,323,10003,10003080,036,4025
桃園縣八德市大漢里,吳志揚,鄭文燦,0.60328435609334,698,459,10003,10003080,043,4081
桃園縣蘆竹鄉新興村,鄭文燦,吳志揚,0.33947489636112,737,1434,10003,10003050,001,3836
桃園縣蘆竹鄉中福村,鄭文燦,吳志揚,0.3966033966034,1191,1812,10003,10003050,002,3839
桃園縣蘆竹鄉新莊村,吳志揚,鄭文燦,0.50756143667297,1074,1042,10003,10003050,003,3883
桃園縣蘆竹鄉上竹村,鄭文燦,吳志揚,0.48987589810581,750,781,10003,10003050,022,3898
桃園縣蘆竹鄉宏竹村,鄭文燦,吳志揚,0.34550561797753,492,932,10003,10003050,023,3760
桃園縣蘆竹鄉大竹村,鄭文燦,吳志揚,0.4821713677488,906,973,10003,10003050,004,3894
桃園縣蘆竹鄉富竹村,鄭文燦,吳志揚,0.22292993630573,175,610,10003,10003050,021,3884
桃園縣蘆竹鄉大華村,吳志揚,鄭文燦,0.94235588972431,376,23,10003,10003050,005,3878
桃園縣蘆竹鄉蘆竹村,鄭文燦,吳志揚,0.34306569343066,752,1440,10003,10003050,006,3741
桃園縣蘆竹鄉南興村,吳志揚,鄭文燦,0.5461879152167,3453,2869,10003,10003050,018,3724
桃園縣蘆竹鄉南榮村,吳志揚,鄭文燦,0.51813214108296,1043,970,10003,10003050,017,3730
桃園縣蘆竹鄉南崁村,鄭文燦,吳志揚,0.48233782915864,751,806,10003,10003050,007,3729
桃園縣蘆竹鄉錦興村,鄭文燦,吳志揚,0.48643503093765,1022,1079,10003,10003050,008,3726
桃園縣蘆竹鄉錦中村,鄭文燦,吳志揚,0.46575342465753,646,741,10003,10003050,020,3758
桃園縣蘆竹鄉長興村,鄭文燦,吳志揚,0.44990176817289,458,560,10003,10003050,019,3740
桃園縣蘆竹鄉五福村,吳志揚,鄭文燦,0.5523138832998,1647,1335,10003,10003050,009,3756
桃園縣蘆竹鄉羊稠村,吳志揚,鄭文燦,0.5907960199005,2375,1645,10003,10003050,026,3754
桃園縣蘆竹鄉營盤村,吳志揚,鄭文燦,0.55424836601307,1272,1023,10003,10003050,025,3736
桃園縣蘆竹鄉瓦窯村,吳志揚,鄭文燦,0.57625383828045,563,414,10003,10003050,024,3753
桃園縣蘆竹鄉內厝村,鄭文燦,吳志揚,0.37285607755406,500,841,10003,10003050,010,3734
桃園縣蘆竹鄉山鼻村,鄭文燦,吳志揚,0.37266470009833,379,638,10003,10003050,011,3732
桃園縣蘆竹鄉山腳村,鄭文燦,吳志揚,0.38205499276411,792,1281,10003,10003050,012,3716
桃園縣蘆竹鄉外社村,鄭文燦,吳志揚,0.27325581395349,235,625,10003,10003050,013,3718
桃園縣蘆竹鄉坑子村,鄭文燦,吳志揚,0.27626459143969,284,744,10003,10003050,014,3722
桃園縣蘆竹鄉坑口村,鄭文燦,吳志揚,0.3470715835141,480,903,10003,10003050,015,3712
桃園縣蘆竹鄉海湖村,鄭文燦,吳志揚,0.49356413670661,1112,1141,10003,10003050,016,3711
桃園縣大園鄉大園村,鄭文燦,吳志揚,0.46369203849519,1590,1839,10003,10003060,001,3742
桃園縣大園鄉田心村,鄭文燦,吳志揚,0.45037389530931,1325,1617,10003,10003060,002,3737
桃園縣大園鄉溪海村,鄭文燦,吳志揚,0.44911937377691,918,1126,10003,10003060,003,3747
桃園縣大園鄉和平村,鄭文燦,吳志揚,0.2964135021097,281,667,10003,10003060,004,3725
桃園縣大園鄉橫峰村,鄭文燦,吳志揚,0.48712077847739,1702,1792,10003,10003060,005,3744
桃園縣大園鄉五權村,鄭文燦,吳志揚,0.36873920552677,854,1462,10003,10003060,006,3882
桃園縣大園鄉埔心村,鄭文燦,吳志揚,0.41450777202073,1200,1695,10003,10003060,007,3717
桃園縣大園鄉大海村,吳志揚,鄭文燦,0.54016064257028,538,458,10003,10003060,008,3745
桃園縣大園鄉三石村,鄭文燦,吳志揚,0.41699092088197,643,899,10003,10003060,010,3735
桃園縣大園鄉菓林村,鄭文燦,吳志揚,0.46394878706199,1377,1591,10003,10003060,011,3720
桃園縣大園鄉竹圍村,吳志揚,鄭文燦,0.50638569604087,793,773,10003,10003060,012,3714
桃園縣大園鄉海口村,鄭文燦,吳志揚,0.49300699300699,423,435,10003,10003060,013,3713
桃園縣大園鄉沙崙村,吳志揚,鄭文燦,0.50031036623215,806,805,10003,10003060,014,3710
桃園縣大園鄉後厝村,鄭文燦,吳志揚,0.47008547008547,605,682,10003,10003060,015,3721
桃園縣大園鄉圳頭村,鄭文燦,吳志揚,0.43335709194583,608,795,10003,10003060,016,3715
桃園縣大園鄉內海村,鄭文燦,吳志揚,0.44204018547141,572,722,10003,10003060,017,3719
桃園縣大園鄉北港村,鄭文燦,吳志揚,0.44869072894551,634,779,10003,10003060,018,3723
桃園縣大園鄉南港村,吳志揚,鄭文燦,0.54533762057878,848,707,10003,10003060,019,3738
桃園縣大溪鎮興和里,鄭文燦,吳志揚,0.39285714285714,407,629,10003,10003030,001,4228
桃園縣大溪鎮福仁里,鄭文燦,吳志揚,0.29910714285714,201,471,10003,10003030,002,4225
桃園縣大溪鎮田心里,鄭文燦,吳志揚,0.39213250517598,947,1468,10003,10003030,025,4224
桃園縣大溪鎮一心里,鄭文燦,吳志揚,0.4114406779661,971,1389,10003,10003030,003,4194
桃園縣大溪鎮一德里,鄭文燦,吳志揚,0.40678571428571,1139,1661,10003,10003030,004,4195
桃園縣大溪鎮月眉里,鄭文燦,吳志揚,0.33905013192612,257,501,10003,10003030,005,4189
桃園縣大溪鎮永福里,鄭文燦,吳志揚,0.27353463587922,154,409,10003,10003030,006,4152
桃園縣大溪鎮康安里,鄭文燦,吳志揚,0.33155792276964,249,502,10003,10003030,011,4278
桃園縣大溪鎮義和里,鄭文燦,吳志揚,0.27602674307545,289,758,10003,10003030,012,4289
桃園縣大溪鎮美華里,鄭文燦,吳志揚,0.3318335208099,590,1188,10003,10003030,007,4222
桃園縣大溪鎮福安里,鄭文燦,吳志揚,0.28421839940165,380,957,10003,10003030,008,4288
桃園縣大溪鎮復興里,鄭文燦,吳志揚,0.32815198618307,190,389,10003,10003030,009,4241
桃園縣大溪鎮新峰里,鄭文燦,吳志揚,0.33843212237094,177,346,10003,10003030,010,4283
桃園縣大溪鎮中新里,鄭文燦,吳志揚,0.33564356435644,339,671,10003,10003030,014,4173
桃園縣大溪鎮瑞興里,鄭文燦,吳志揚,0.43698543381887,690,889,10003,10003030,013,4134
桃園縣大溪鎮仁善里,吳志揚,鄭文燦,0.55551257253385,1436,1149,10003,10003030,017,4156
桃園縣大溪鎮僑愛里,吳志揚,鄭文燦,0.88305489260143,1110,147,10003,10003030,016,4160
桃園縣大溪鎮仁義里,吳志揚,鄭文燦,0.79639175257732,1236,316,10003,10003030,015,4159
桃園縣大溪鎮仁和里,吳志揚,鄭文燦,0.57213930348259,1150,860,10003,10003030,027,4212
桃園縣大溪鎮仁愛里,吳志揚,鄭文燦,0.54632282712512,1144,950,10003,10003030,018,4154
桃園縣大溪鎮仁武里,吳志揚,鄭文燦,0.57636887608069,800,588,10003,10003030,019,4200
桃園縣大溪鎮仁文里,吳志揚,鄭文燦,0.57795275590551,1101,804,10003,10003030,026,4192
桃園縣大溪鎮南興里,鄭文燦,吳志揚,0.43298163345057,1108,1451,10003,10003030,021,4140
桃園縣大溪鎮員林里,吳志揚,鄭文燦,0.52609308885755,373,336,10003,10003030,020,4220
桃園縣大溪鎮光明里,吳志揚,鄭文燦,0.68693284936479,757,345,10003,10003030,023,4221
桃園縣大溪鎮瑞源里,鄭文燦,吳志揚,0.42980096826251,799,1060,10003,10003030,022,4227
桃園縣大溪鎮三元里,吳志揚,鄭文燦,0.70528455284553,1041,435,10003,10003030,024,4230
桃園縣復興鄉三民村,吳志揚,鄭文燦,0.54640250260688,524,435,10003,10003130,001,4238
桃園縣復興鄉澤仁村,吳志揚,鄭文燦,0.75712143928036,505,162,10003,10003130,002,4243
桃園縣復興鄉霞雲村,吳志揚,鄭文燦,0.92828685258964,233,18,10003,10003130,004,4239
桃園縣復興鄉義盛村,吳志揚,鄭文燦,0.96178343949045,302,12,10003,10003130,003,4246
桃園縣復興鄉羅浮村,吳志揚,鄭文燦,0.80042918454936,373,93,10003,10003130,009,4245
桃園縣復興鄉長興村,吳志揚,鄭文燦,0.82894736842105,252,52,10003,10003130,005,4244
桃園縣復興鄉奎輝村,吳志揚,鄭文燦,0.88888888888889,240,30,10003,10003130,007,4247
